DentalOnlyPlan,HIOSProductId,IssuerId,MarketCoverage,NetworkId,PlanId,PlanMarketingName,PlanType,QHPNonQHPTypeId,RowNumber,ServiceAreaId,StandardComponentId,StateCode,TIN,UniquePlanDesign,WellnessProgramOffered,ChildOnlyOffering_Adult-Only,ChildOnlyOffering_Allows Adult and Child-Only,ChildOnlyOffering_Child-Only,CSRVariationType_73% AV Level Silver Plan,CSRVariationType_87% AV Level Silver Plan,CSRVariationType_94% AV Level Silver Plan,CSRVariationType_Limited Cost Sharing Plan Variation,CSRVariationType_Standard  On Exchange Plan,CSRVariationType_Standard Bronze Off Exchange Plan,CSRVariationType_Standard Bronze On Exchange Plan,CSRVariationType_Standard Catastrophic Off Exchange Plan,CSRVariationType_Standard Catastrophic On Exchange Plan,CSRVariationType_Standard Gold Off Exchange Plan,CSRVariationType_Standard Gold On Exchange Plan,CSRVariationType_Standard High Off Exchange Plan,CSRVariationType_Standard High On Exchange Plan,CSRVariationType_Standard Low Off Exchange Plan,CSRVariationType_Standard Low On Exchange Plan,CSRVariationType_Standard Platinum  On Exchange Plan,CSRVariationType_Standard Platinum Off Exchange Plan,CSRVariationType_Standard Platinum On Exchange Plan,CSRVariationType_Standard Silver Off Exchange Plan,CSRVariationType_Standard Silver On Exchange Plan,CSRVariationType_Zero Cost Sharing Plan Variation,IsNewPlan_Existing,IsNewPlan_New,IssuerId_scaled,Metal_Bronze,Metal_Gold,Metal_Other,Metal_Platinum,Metal_Silver
0,4030829000027,0.33620018246956984,1,29000N002,40308290000270007-01,BluePreferred PPO 100% / 80%,1,1,4,290001,40308290000270007,29,53-0078070,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.33620018246956984,0,0,0,1,0
0,9518529000050,0.946772291328245,1,29000N001,95185290000500002-01,KP 29000 Platinum 500/20/Dental,0,1,14,290001,95185290000500002,29,52-0954463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.946772291328245,0,0,0,1,0
0,9518529000053,0.946772291328245,0,29000N001,95185290000530003-05,KP 29000 Silver 1500/30/Dental,0,1,14,290001,95185290000530003,29,52-0954463,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.946772291328245,0,0,0,0,1
0,9966329000014,0.9965953848550257,0,29000N002,99663290000140010-03,Silver $10 Copay Carelink-Southside POS,2,1,18,290002,99663290000140010,29,54-1576305,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9965953848550257,0,0,0,0,1
0,3127430000035,0.23568615233983845,0,30000N001,31274300000350002-01,Comprehensive Care Blue PPO 1500,1,1,4,300001,31274300000350002,30,55-0624615,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.23568615233983845,0,0,0,0,1
0,3127430000041,0.23568615233983845,1,30000N001,31274300000410031-01,Health Savings Blue PPO 1500,1,1,4,300001,31274300000410031,30,55-0624615,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.23568615233983845,0,1,0,0,0
0,3127430000034,0.23568615233983845,0,30000N001,31274300000340003-01,Health Savings Blue PPO 1300,1,1,13,300001,31274300000340003,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.23568615233983845,0,1,0,0,0
0,8838029000073,0.8710585460290616,1,29000N001,88380290000730001-01,Anthem HealthKeepers Gold Guided Access Plus-groa,2,1,4,290001,88380290000730001,29,54-1356687,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8710585460290616,0,1,0,0,0
0,3127430000042,0.23568615233983845,1,30000N001,31274300000420021-01,Shared Cost Blue PPO 1750,1,1,4,300001,31274300000420021,30,55-0624615,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.23568615233983845,0,0,0,0,1
0,3127430000033,0.23568615233983845,0,30000N001,31274300000330004-02,Shared Cost Blue PPO 1000,1,1,14,300001,31274300000330004,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.23568615233983845,0,1,0,0,0
0,3127430000032,0.23568615233983845,0,30000N001,31274300000320001-01,Major Events Blue PPO 6350,1,1,4,300001,31274300000320001,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23568615233983845,0,0,1,0,0
0,1151210000014,0.015810320656890448,0,10000N003,11512100000140001-00,Blue Local 500 (local network with Carolinas HealthCare System),2,2,113,100006,11512100000140001,10,56-0894904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.015810320656890448,0,0,0,1,0
0,1151210000013,0.015810320656890448,1,10000N002,11512100000130023-00,Blue Value Silver 2000-6 (Limited Network),2,2,20,100002,11512100000130023,10,56-0894904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.015810320656890448,0,0,0,0,1
0,5634610000006,0.5146420703620463,0,10000N004,56346100000060004-03,Coventry Bronze Ded Only HSA Elig Duke Medicine,0,2,7,100004,56346100000060004,10,20-0229117,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5146420703620463,1,0,0,0,0
0,5634610000005,0.5146420703620463,0,10000N005,56346100000050006-00,Coventry Bronze Deductible Only HSA Eligible,2,2,4,100005,56346100000050006,10,20-0229117,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5146420703620463,1,0,0,0,0
0,5433210000003,0.49223391708760766,0,10000N001,54332100000030001-00,UnitedHealthcare Platinum Compass 250,0,2,4,100001,54332100000030001,10,56-1461010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.49223391708760766,0,0,0,1,0
0,3936411000014,0.325697056009257,1,11000N001,39364110000140010-01,Medica Passport 11000 6000-0% HSA Bronze,1,2,13,110001,39364110000140010,11,41-1490988,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.325697056009257,1,0,0,0,0
0,1019112000029,0.0011126193284229785,0,12000N001,10191120000290003-01,Health Republic Full Access Pure Gold,3,2,5,120001,10191120000290003,12,45-3262003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0011126193284229785,0,1,0,0,0
0,1019112000018,0.0011126193284229785,0,12000N001,10191120000180001-00,Health Republic Monmouth County Community Plan Bronze,3,2,4,120003,10191120000180001,12,45-3262003,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011126193284229785,1,0,0,0,0
0,1019112000019,0.0011126193284229785,0,12000N001,10191120000190001-00,Health Republic Active Access Spotlight Bronze,3,2,4,120004,10191120000190001,12,45-3262003,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011126193284229785,1,0,0,0,0
0,5022112000008,0.4464941364961392,0,12000N001,50221120000080001-00,Oscar Secure,3,2,4,120001,50221120000080001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4464941364961392,0,0,1,0,0
0,9166112000226,0.9075635861946194,0,12000N002,91661120002260002-01,Horizon Advance EPO Gold,3,2,5,120001,91661120002260002,12,22-0999690,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9075635861946194,0,1,0,0,0
0,4883412000008,0.4310621064109126,0,12000N006,48834120000080005-00,Oxford Silver Compass HSA $1500-2,0,2,4,120001,48834120000080005,12,22-2745725,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4310621064109126,0,0,0,0,1
0,9176212000010,0.9086873317163267,1,12000N003,91762120000100002-00,SEH Platinum POS Plus National Access $10/$25,2,2,4,120003,91762120000100002,12,22-3338404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9086873317163267,0,0,0,1,0
0,2917613000019,0.21234339882952444,0,13000N001,29176130000190006-01,Assurant Health Bronze Plan 002,1,2,15,130002,29176130000190006,13,39-0658730,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21234339882952444,1,0,0,0,0
0,9176212000011,0.9086873317163267,0,12000N003,91762120000110001-00,IHC Platinum POS Plus National Access $15/$25,2,2,4,120003,91762120000110001,12,22-3338404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9086873317163267,0,0,0,1,0
0,1632214000005,0.06932731035403547,0,14000N001,16322140000050017-05,UPMC Advantage Silver $0/$50 - Partner Network,3,2,9,140001,16322140000050017,14,46-2824626,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06932731035403547,0,0,0,0,1
0,1632214000006,0.06932731035403547,1,14000N009,16322140000060009-00,UPMC Small Business Advantage Platinum? PPO $10/$25  - Premium Network,1,2,4,140006,16322140000060009,14,46-2824626,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.06932731035403547,0,0,0,1,0
0,1632214000004,0.06932731035403547,0,14000N006,16322140000040007-00,UPMC Advantage Silver $1750/$30 - Premium Network,1,2,4,140006,16322140000040007,14,46-2824626,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06932731035403547,0,0,0,0,1
0,1632214000007,0.06932731035403547,1,14000N008,16322140000070002-00,"UPMC Small Business Advantage Bronze EPO? $5,500 - Premium Network",3,2,4,140006,16322140000070002,14,46-2824626,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06932731035403547,1,0,0,0,0
0,1906814000020,0.09987983711253032,0,14000N001,19068140000200008-01,Assurant Health Silver Plan 001,1,2,47,140001,19068140000200008,14,39-0658730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.09987983711253032,0,0,0,0,1
0,2244414000001,0.1374418656400899,0,14000N001,22444140000010002-02,Marketplace Extra 10/50/500,0,2,10,140003,22444140000010002,14,23-2311553,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1374418656400899,0,1,0,0,0
0,2487214000001,0.1644562629341997,0,14000N006,24872140000010001-02,UnitedHealthcare Gold Compass  500,0,2,6,140001,24872140000010001,14,25-1756858,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1644562629341997,0,1,0,0,0
0,3370914000046,0.2627784329869378,1,14000N001,33709140000460012-00,Flex PPO $500 Total Health a Community Blue Plan,1,2,4,140001,33709140000460012,14,23-1294723,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,0,1,0,0,0
0,3370914000056,0.2627784329869378,1,14000N001,33709140000560015-01,Premier Balance PPO $500 A a Community Blue Flex Plan,1,2,13,140001,33709140000560015,14,23-1294723,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,0,1,0,0,0
0,3370914000058,0.2627784329869378,1,14000N001,33709140000580016-00,High Deductible PPO $4000 Qualified A a Community Blue Flex Plan,1,2,4,140001,33709140000580016,14,23-1294723,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,1,0,0,0,0
0,3370914000060,0.2627784329869378,0,14000N001,33709140000600001-00,Balance Blue PPO 1000 a Community Blue Flex Plan,1,2,4,140001,33709140000600001,14,23-1294723,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2627784329869378,0,0,0,0,1
0,3370914000047,0.2627784329869378,1,14000N002,33709140000470001-00,Health Savings Flex PPO Q$4000 a Community Blue Plan,1,2,4,140004,33709140000470001,14,23-1294723,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,1,0,0,0,0
0,3370914000045,0.2627784329869378,1,14000N001,33709140000450003-00,High Deductible PPO $4000 IP Qualified A a Community Blue Flex Plan,1,2,4,140002,33709140000450003,14,23-1294723,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,1,0,0,0,0
0,3370914000044,0.2627784329869378,1,14000N001,33709140000440014-00,Premier Balance PPO $250 IP A a Community Blue Flex Plan,1,2,4,140002,33709140000440014,14,23-1294723,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,0,1,0,0,0
0,3370914000057,0.2627784329869378,1,14000N001,33709140000570004-00,Balance PPO $1750 A a Community Blue Flex Plan,1,2,4,140001,33709140000570004,14,23-1294723,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2627784329869378,0,0,0,0,1
0,3370914000059,0.2627784329869378,0,14000N001,33709140000590001-00,Total Health Blue PPO 1200 a Community Blue Plan,1,2,4,140001,33709140000590001,14,23-1294723,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,0,1,0,0,0
0,5595714000008,0.510313981174481,1,14000N001,55957140000080038-00,BlueCare Custom PPO Silver 2,1,2,4,140001,55957140000080038,14,23-2905083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.510313981174481,0,0,0,0,1
0,5595714000007,0.510313981174481,1,14000N002,55957140000070009-00,BlueCare QHD PPO Bronze 4,1,2,4,140001,55957140000070009,14,23-2905083,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.510313981174481,1,0,0,0,0
0,5595714000011,0.510313981174481,1,14000N001,55957140000110001-00,AffordaBlue Platinum 1,1,2,4,140001,55957140000110001,14,23-2905083,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.510313981174481,0,0,0,1,0
0,6256014000002,0.5837802354302499,1,14000N006,62560140000020010-00,"UPMC Small Business Advantage Silver H8000 $3,000 $10/$25 - Partner Network",0,2,4,140001,62560140000020010,14,46-2824537,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5837802354302499,0,0,0,0,1
0,7019414000023,0.6687175949620597,1,14000N001,70194140000230002-00,Health Savings PPO Q$4000,1,2,4,140003,70194140000230002,14,54-1637426,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6687175949620597,1,0,0,0,0
0,7019414000025,0.6687175949620597,1,14000N002,70194140000250002-00,Health Savings PPO Q$4000,1,2,6,140006,70194140000250002,14,54-1637426,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6687175949620597,1,0,0,0,0
0,7019414000022,0.6687175949620597,1,14000N001,70194140000220006-00,Shared Cost PPO $1500,1,2,4,140003,70194140000220006,14,54-1637426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6687175949620597,0,1,0,0,0
0,7019414000024,0.6687175949620597,1,14000N002,70194140000240006-00,Shared Cost PPO $1500,1,2,6,140006,70194140000240006,14,54-1637426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6687175949620597,0,1,0,0,0
0,7019414000046,0.6687175949620597,0,14000N002,70194140000460001-00,Balance Blue PPO 500,1,2,4,140006,70194140000460001,14,54-1637426,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6687175949620597,0,1,0,0,0
0,7019414000047,0.6687175949620597,0,14000N002,70194140000470001-00,Total Health Blue PPO 1200,1,2,4,140006,70194140000470001,14,54-1637426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6687175949620597,0,1,0,0,0
0,3999615000022,0.3327288101648902,0,15000N001,39996150000220034-00,Assurant Health Platinum Plan 002,1,2,28,150004,39996150000220034,15,39-0658730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3327288101648902,0,0,0,1,0
0,1400216000019,0.04351454193462248,1,16000N002,14002160000190107-01,BlueCross SG Platinum 03S,1,2,17,160007,14002160000190107,16,62-0427913,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.04351454193462248,0,0,0,1,0
0,6029916000021,0.5586239124146065,0,16000N001,60299160000210008-03,Assurant Health Silver Plan 001,1,2,61,160003,60299160000210008,16,39-0658730,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5586239124146065,0,0,0,0,1
0,2802017000033,0.19948151939295491,0,17000N001,28020170000330028-00,Assurant Health Silver Plan 001,1,2,78,170008,28020170000330028,17,39-0658730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.19948151939295491,0,0,0,0,1
0,2802017000034,0.19948151939295491,0,17000N001,28020170000340001-05,Assurant Health Silver Plan 002,1,2,34,170001,28020170000340001,17,39-0658730,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19948151939295491,0,0,0,0,1
0,3267317000065,0.2512516967444759,0,17000N007,32673170000650012-00,Humana Silver 3650/National POS - Open Access,2,2,10,170006,32673170000650012,17,61-0994632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2512516967444759,0,0,0,0,1
0,4622417000003,0.40202274193907295,0,17000N001,46224170000030001-01,CommunityFirst Advantage,0,2,5,170001,46224170000030001,17,74-2723334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.40202274193907295,0,0,0,0,1
0,4578617000002,0.39714946928058037,0,17000N001,45786170000020001-00,Molina Marketplace Choice Gold Plan,0,2,4,170001,45786170000020001,17,20-1494502,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39714946928058037,0,1,0,0,0
0,6314117000075,0.5902445537283874,0,17000N003,63141170000750008-00,Humana Basic 6600/ChoiceCare PPO,1,2,4,170003,63141170000750008,17,39-1263473,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5902445537283874,0,0,1,0,0
0,8594717000001,0.8439885177685307,0,17000N006,85947170000010001-00,UnitedHealthcare Platinum Compass 250,3,2,4,170001,85947170000010001,17,35-1665915,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8439885177685307,0,0,0,1,0
0,8594717000002,0.8439885177685307,1,17000N002,85947170000020002-00,UnitedHealthcare Gold Choice HSA 1500 - 1,3,2,4,170002,85947170000020002,17,35-1665915,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8439885177685307,0,1,0,0,0
0,6350917000007,0.5943389928569839,0,17000N001,63509170000070005-00,Allegian Choice Bronze,0,2,4,170001,63509170000070005,17,20-3870730,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5943389928569839,1,0,0,0,0
0,6350917000014,0.5943389928569839,0,17000N001,63509170000140001-00,Allegian Choice Bronze,1,2,4,170002,63509170000140001,17,20-3870730,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5943389928569839,1,0,0,0,0
0,7183717000001,0.6869979305280491,0,17000N001,71837170000010001-00,IdealCare Complete,0,2,4,170001,71837170000010001,17,27-5219887,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6869979305280491,0,0,0,0,1
0,3275418000001,0.25215291840049847,0,W6000001,32754180000010008-00,Ambetter Essential Care 3 with 3 Free PCP Visits,0,2,8,180001,32754180000010008,18,39-1678579,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25215291840049847,1,0,0,0,0
0,3275418000002,0.25215291840049847,0,W6000001,32754180000020005-00,Ambetter Balanced Care 5 + Vision,0,2,4,180001,32754180000020005,18,39-1678579,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25215291840049847,0,0,0,0,1
0,3275418000003,0.25215291840049847,0,W6000001,32754180000030005-00,Ambetter Balanced Care 5 + Vision + Adult Dental,0,2,4,180001,32754180000030005,18,39-1678579,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25215291840049847,0,0,0,0,1
0,3783318000051,0.3086628540911013,0,W6000002,37833180000510019-02,Unity Elite Silver 40/90,0,2,97,180002,37833180000510019,18,39-1450766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3086628540911013,0,0,0,0,1
0,3783318000038,0.3086628540911013,0,W6000001,37833180000380012-04,Unity Prime Silver 25/85 Family Dental,0,2,20,180001,37833180000380012,18,39-1450766,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3086628540911013,0,0,0,0,1
0,3783318000052,0.3086628540911013,0,W6000001,37833180000520002-01,Unity Prime Silver Deductible Child Dental,0,2,9,180001,37833180000520002,18,39-1450766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3086628540911013,0,0,0,0,1
0,3783318000054,0.3086628540911013,0,W6000001,37833180000540001-00,Unity Prime Gold Deductible,0,2,4,180001,37833180000540001,18,39-1450766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3086628540911013,0,1,0,0,0
0,3783318000053,0.3086628540911013,0,W6000001,37833180000530001-00,Unity Prime Bronze Deductible Family Dental,0,2,4,180001,37833180000530001,18,39-1450766,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3086628540911013,1,0,0,0,0
0,3992418000003,0.33192772424842565,0,W6000006,39924180000030003-01,UnitedHealthcare Gold Compass 500,3,2,9,180001,39924180000030003,18,35-1665915,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33192772424842565,0,1,0,0,0
0,3992418000004,0.33192772424842565,1,W6000005,39924180000040001-00,UnitedHealthcare Gold Navigate_1000,3,2,4,180001,39924180000040001,18,35-1665915,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33192772424842565,0,1,0,0,0
0,5856418000037,0.5393199670664679,0,W6000003,58564180000370008-00,Dane Choice Simple Gold Plan,0,2,25,180001,58564180000370008,18,39-1565691,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5393199670664679,0,1,0,0,0
0,1126919000019,0.013106655688822633,1,19000N001,11269190000190004-00,BlueSelect Bronze HSATwo,1,2,8,190001,11269190000190004,19,83-0231011,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013106655688822633,1,0,0,0,0
0,1126919000017,0.013106655688822633,0,19000N001,11269190000170004-05,BlueSelect Silver HSA,1,2,13,190001,11269190000170004,19,83-0231011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013106655688822633,0,0,0,0,1
0,7976321000068,0.775184138498854,0,21000N201,79763210000680001-01,"CO-OPtions Land of Lincoln National Elite Gold, a Multi-State Plan",1,1,4,210001,79763210000680001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,1,0,0,0
0,7976321000071,0.775184138498854,1,21000N201,79763210000710001-01,"CO-OPtions Land of Lincoln National Elite Gold, a Multi-State Plan",1,1,4,210001,79763210000710001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,1,0,0,0
0,1556023000088,0.06084915107145242,0,M6000003,15560230000880001-01,"Blue Cross? Silver Extra with Dental and Vision, a Multi-State Plan",1,1,4,230001,15560230000880001,23,38-2069753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06084915107145242,0,0,0,0,1
0,1151210000015,0.015810320656890448,0,10000N201,11512100000150001-01,"Blue Cross Blue Shield 100, a Multi-State Plan",1,1,4,100001,11512100000150001,10,56-0894904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.015810320656890448,0,1,0,0,0
0,3499637000025,0.27709784374374147,0,37000N201,34996370000250001-01,"Co-Options Simple Gold, a Multi-State Plan",2,1,4,370001,34996370000250001,37,90-0917673,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.27709784374374147,0,1,0,0,0
0,6015637000039,0.5570328667749617,0,37000N201,60156370000390003-01,"Anthem Blue Cross and Blue Shield Silver DirectAccess, a Multi-State Plan",0,1,4,370001,60156370000390003,37,84-1017384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5570328667749617,0,0,0,0,1
0,9938938000049,0.9935468078951468,0,38000N001,99389380000490001-01,"CO-Options SiMPLE Gold, a Multi-State Plan",1,1,4,380001,99389380000490001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9935468078951468,0,1,0,0,0
0,9938938000048,0.9935468078951468,0,38000N001,99389380000480001-01,"CO-Options SiMPLE Silver, a Multi-State Plan",1,1,7,380001,99389380000480001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9935468078951468,0,0,0,0,1
